comuna;comuna_servel;region;ud;dto;cir;X04alc_cd_v;X04alc_cd_p;X04alc_ci_v;X04alc_ci_p;X04alc_iz_v;X04alc_iz_p;X04alc_ot_v;X04alc_ot_p;X04con_cd_v;X04con_cd_p;X04con_ci_v;X04con_ci_p;X04con_iz_v;X04con_iz_p;X04con_ot_v;X04con_ot_p;X08alc_cd_v;X08alc_cd_p;X08alc_ci_v;X08alc_ci_p;X08alc_iz_v;X08alc_iz_p;X08alc_ot_v;X08alc_ot_p;X08con_cd_v;X08con_cd_p;X08con_ci_v;X08con_ci_p;X08con_iz_v;X08con_iz_p;X08con_ot_v;X08con_ot_p;X12alc_cd_v;X12alc_cd_p;X12alc_ci_v;X12alc_ci_p;X12alc_iz_v;X12alc_iz_p;X12alc_ot_v;X12alc_ot_p;X12con_cd_v;X12con_cd_p;X12con_ci_v;X12con_ci_p;X12con_iz_v;X12con_iz_p;X12con_ot_v;X12con_ot_p;X13dip_cd_v;X13dip_cd_p;X13dip_ci_v;X13dip_ci_p;X13dip_iz_v;X13dip_iz_p;X13dip_ot_v;X13dip_ot_p;X13sen_cd_v;X13sen_cd_p;X13sen_ci_v;X13sen_ci_p;X13sen_iz_v;X13sen_iz_p;X13sen_ot_v;X13sen_ot_p;X16alc_cd_v;X16alc_cd_p;X16alc_ci_v;X16alc_ci_p;X16alc_iz_v;X16alc_iz_p;X16alc_ot_v;X16alc_ot_p;X16con_cd_v;X16con_cd_p;X16con_ci_v;X16con_ci_p;X16con_iz_v;X16con_iz_p;X16con_ot_v;X16con_ot_p;X17dip_cd_v;X17dip_cd_p;X17dip_ci_v;X17dip_ci_p;X17dip_iz_v;X17dip_iz_p;X17dip_ot_v;X17dip_ot_p;X17sen_cd_v;X17sen_cd_p;X17sen_ci_v;X17sen_ci_p;X17sen_iz_v;X17sen_iz_p;X17sen_ot_v;X17sen_ot_p;X13pr1_cd_v;X13pr1_cd_p;X13pr1_ci_v;X13pr1_ci_p;X13pr1_iz_v;X13pr1_iz_p;X13p17_ot_v;X13pr1_ot_p;X13pr2_cd_v;X13pr2_cd_p;X13pr2_ci_v;X13pr2_ci_p;X13pr2_iz_v;X13pr2_iz_p;X13p17_ot_v;X13pr2_ot_p;X17pr1_cd_v;X17pr1_cd_p;X17pr1_ci_v;X17pr1_ci_p;X17pr1_iz_v;X17pr1_iz_p;X17pr1_ot_v;X17pr1_ot_p;X17pr2_cd_v;X17pr2_cd_p;X17pr2_ci_v;X17pr2_ci_p;X17pr2_iz_v;X17pr2_iz_p;X17pr2_ot_v;X17pr2_ot_p;X09pr1_cd_v;X09pr1_cd_p;X09pr1_ci_v;X09pr1_ci_p;X09pr1_iz_v;X09pr1_iz_p;X09pr1_ot_v;X09pr1_ot_p
Castro;CASTRO;Los Lagos;32;26;13;5316;0.3691410319;7947;0.551836678;1138;0.07902229012;0;0;5430;0.3778179794;6952;0.4837183412;1990;0.1384636794;0;0;4044;0.2825995807;8998;0.6287910552;568;0.03969252271;700;0.04891684137;4542;0.3180672269;7803;0.5464285714;1644;0.1151260504;291;0.02037815126;4229;0.3010607247;7834;0.5576991528;0;0;1984;0.1412401224;4744;0.3421318333;9122;0.6578681667;0;0;0;0;4823;0.3282292092;7712;0.5248400708;1322;0.08996869471;837;0.05696202532;4027;0.2753127777;10600;0.7246872223;0;0;0;0;5809;0.4449295343;4603;0.3525582108;0;0;2644;0.2025122549;3834;0.3043581805;7904;0.6274509804;754;0.05985552116;105;0.008335317933;5151;0.3726398032;5692;0.4117774723;2001;0.1447587354;979;0.070823989;;;;;;;;;3257;0.2060218863;8537;0.5400088557;2286;0.1446011765;1729;;4176;0.3124579125;9189;0.6875420875;;0;;0;6287;0.3988960091;5228;0.3317048411;4246;0.2693991498;;0;8030;0.4745862884;8890;0.5254137116;;0;;0;8348;0.5023770837;4371;0.2630438707;3898;0.2345790456;0;0
Chaitén;CHAITEN;Los Lagos;37;26;13;634;0.2256227758;826;0.2939501779;0;0;1350;0.4804270463;854;0.3054363376;764;0.2732474964;1178;0.421316166;0;0;1483;0.507008547;1327;0.4536752137;33;0.01128205128;82;0.02803418803;823;0.2829150911;1498;0.5149535923;505;0.173599175;83;0.02853214163;290;0.1351981352;162;0.07552447552;0;0;1693;0.7892773893;600;0.2906976744;1042;0.5048449612;299;0.1448643411;123;0.05959302326;517;0.4099920698;619;0.4908802538;93;0.07375099128;32;0.02537668517;473;0.3564431047;854;0.6435568953;0;0;0;0;930;0.4335664336;521;0.2428904429;0;0;694;0.3235431235;882;0.434696895;945;0.4657466732;202;0.09955643174;0;0;566;0.4732441472;465;0.3887959866;104;0.08695652174;61;0.05100334448;;;;;;;;;396;0.2652377763;911;0.6101808439;108;0.07233757535;78;;442;0.3328313253;886;0.6671686747;;0;;0;692;0.4949928469;475;0.3397711016;231;0.1652360515;;0;715;0.5308092056;632;0.4691907944;;0;;0;1434;0.5114122682;851;0.3034950071;519;0.1850927247;0;0
Chonchi;CHONCHI;Los Lagos;47;26;13;2383;0.4501322252;2911;0.5498677748;0;0;0;0;2499;0.479562464;2712;0.520437536;0;0;0;0;2775;0.4875263528;2917;0.5124736472;0;0;0;0;2818;0.5086642599;2439;0.4402527076;283;0.05108303249;0;0;3081;0.4598507463;3619;0.5401492537;0;0;0;0;2565;0.3958333333;3298;0.5089506173;617;0.09521604938;0;0;1218;0.236138038;3514;0.6812718108;258;0.05001938736;168;0.03257076386;1259;0.2601239669;3581;0.7398760331;0;0;0;0;4091;0.6195668635;2234;0.3383310616;0;0;278;0.04210207481;2591;0.4118582101;3069;0.4878397711;319;0.05070735972;312;0.04959465904;1928;0.4224364592;1673;0.3665644172;585;0.1281770377;378;0.08282208589;;;;;;;;;1049;0.1905194333;3496;0.6349436978;576;0.1046131493;385;;1261;0.2570322055;3645;0.7429677945;;0;;0;2367;0.4537960123;1625;0.311541411;1224;0.2346625767;;0;3033;0.5183729277;2818;0.4816270723;;0;;0;2906;0.48709353;1962;0.3288635602;1098;0.1840429098;0;0
Curaco de Vélez;CURACO DE VELEZ;Los Lagos;75;26;13;534;0.2633136095;1494;0.7366863905;0;0;0;0;904;0.450872818;1017;0.5072319202;0;0;84;0.04189526185;647;0.3060548723;1467;0.6939451277;0;0;0;0;718;0.3417420276;1363;0.6487386959;20;0.009519276535;0;0;728;0.329262777;1483;0.670737223;0;0;0;0;854;0.3951874132;1307;0.6048125868;0;0;0;0;294;0.2158590308;900;0.6607929515;125;0.09177679883;43;0.0315712188;298;0.2134670487;1098;0.7865329513;0;0;0;0;1057;0.4806730332;1059;0.4815825375;83;0.03774442929;0;0;800;0.3634711495;1155;0.5247614721;0;0;246;0.1117673785;322;0.2940639269;596;0.5442922374;104;0.09497716895;73;0.06666666667;;;;;;;;;284;0.1757425743;1113;0.6887376238;131;0.08106435644;88;;352;0.2373567094;1131;0.7626432906;;0;;0;539;0.4086429113;507;0.3843821077;273;0.206974981;;0;735;0.4328621908;963;0.5671378092;;0;;0;876;0.4273170732;796;0.3882926829;378;0.1843902439;0;0
Dalcahue;DALCAHUE;Los Lagos;80;26;13;2216;0.5135573581;2099;0.4864426419;0;0;0;0;2159;0.5078804987;1505;0.3540343449;0;0;587;0.1380851564;1436;0.3252548131;2746;0.6219705549;0;0;233;0.05277463194;2013;0.4595890411;2023;0.4618721461;0;0;344;0.07853881279;2297;0.4289449113;1752;0.3271708683;327;0.06106442577;979;0.1828197946;2329;0.4484883497;2503;0.4819949933;361;0.06951665704;0;0;1523;0.3717354162;2020;0.4930436905;371;0.09055406395;183;0.04466682939;1274;0.3099756691;2836;0.6900243309;0;0;0;0;0;0;783;0.1548655063;0;0;4273;0.8451344937;2384;0.4864313405;2090;0.4264435829;54;0.01101815956;373;0.07610691696;1402;0.4034532374;1280;0.3683453237;451;0.1297841727;342;0.09841726619;;;;;;;;;1085;0.2398320071;2689;0.5943854996;474;0.1047745358;276;;1402;0.3340481296;2795;0.6659518704;;0;;0;1818;0.4481143702;1225;0.3019472517;1014;0.2499383781;;0;2363;0.499577167;2367;0.500422833;;0;;0;2668;0.5487453723;1455;0.299259564;739;0.1519950638;0;0
Futaleufú;FUTALEUFU;Los Lagos;96;26;13;519;0.4013921114;774;0.5986078886;0;0;0;0;602;0.4721568627;465;0.3647058824;0;0;208;0.1631372549;281;0.2303278689;562;0.4606557377;377;0.3090163934;0;0;475;0.4005059022;440;0.370994941;271;0.2284991568;0;0;528;0.3527054108;669;0.4468937876;0;0;300;0.2004008016;452;0.3102264928;626;0.4296499657;0;0;379;0.2601235415;413;0.4682539683;367;0.4160997732;70;0.07936507937;32;0.03628117914;421;0.4561213434;502;0.5438786566;0;0;0;0;140;0.09339559706;415;0.2768512342;0;0;944;0.6297531688;986;0.6721199727;481;0.3278800273;0;0;0;0;368;0.4867724868;230;0.3042328042;98;0.1296296296;60;0.07936507937;;;;;;;;;347;0.3382066277;529;0.5155945419;85;0.0828460039;65;;425;0.4275653924;569;0.5724346076;;0;;0;521;0.5614224138;228;0.2456896552;179;0.192887931;;0;639;0.6264705882;381;0.3735294118;;0;;0;724;0.600331675;299;0.2479270315;183;0.1517412935;0;0
Hualaihué;HUALAIHUE;Los Lagos;104;26;13;1754;0.4027554535;936;0.2149253731;0;0;1665;0.3823191734;1290;0.3091301222;2023;0.4847831296;0;0;860;0.2060867481;1462;0.3240966526;1825;0.4045666149;46;0.0101972955;1178;0.2611394369;1324;0.3050691244;2338;0.5387096774;13;0.002995391705;665;0.1532258065;1101;0.228755454;2502;0.5198420943;0;0;1210;0.2514024517;1465;0.314850634;1765;0.3793251666;484;0.1040189125;939;0.2018052869;1228;0.3894703457;1496;0.4744687599;323;0.1024421186;106;0.03361877577;1022;0.3132087036;2241;0.6867912964;0;0;0;0;1074;0.2899568035;2630;0.7100431965;0;0;0;0;1763;0.4757150567;1816;0.49001619;21;0.005666486778;106;0.02860226659;1155;0.4223034735;1079;0.3945155393;331;0.121023766;170;0.06215722121;;;;;;;;;1074;0.2920065253;1959;0.5326264274;360;0.09787928222;285;;1102;0.3636963696;1928;0.6363036304;;0;;0;1701;0.5086722488;938;0.2805023923;705;0.2108253589;;0;1999;0.5889805539;1395;0.4110194461;;0;;0;2518;0.5600533808;1242;0.2762455516;736;0.1637010676;0;0
Palena;PALENA;Los Lagos;200;26;13;339;0.3745856354;414;0.4574585635;0;0;152;0.1679558011;456;0.5123595506;416;0.4674157303;0;0;18;0.0202247191;454;0.4704663212;276;0.2860103627;79;0.08186528497;156;0.1616580311;422;0.4451476793;366;0.3860759494;69;0.07278481013;91;0.09599156118;633;0.5378079864;544;0.4621920136;0;0;0;0;420;0.3633217993;610;0.5276816609;0;0;126;0.1089965398;225;0.3482972136;380;0.5882352941;34;0.05263157895;7;0.01083591331;222;0.3264705882;458;0.6735294118;0;0;0;0;264;0.2277825712;377;0.3252804142;11;0.009490940466;507;0.4374460742;678;0.5957820738;406;0.3567662566;0;0;54;0.0474516696;220;0.3866432337;263;0.4622144112;56;0.09841827768;30;0.05272407733;;;;;;;;;169;0.2086419753;561;0.6925925926;46;0.05679012346;34;;205;0.2628205128;575;0.7371794872;;0;;0;341;0.4601889339;278;0.375168691;122;0.1646423752;;0;357;0.5114613181;341;0.4885386819;;0;;0;433;0.4691224269;369;0.3997833153;121;0.1310942579;0;0
Puqueldón;PUQUELDON;Los Lagos;241;26;13;596;0.2658340767;1400;0.6244424621;0;0;246;0.1097234612;672;0.3021582734;822;0.3696043165;564;0.2535971223;166;0.07464028777;260;0.1067323481;733;0.3009031199;0;0;1443;0.592364532;544;0.2261954262;1224;0.5089397089;343;0.1426195426;294;0.1222453222;1395;0.5432242991;361;0.140576324;0;0;812;0.3161993769;699;0.2826526486;1514;0.6122118884;3;0.001213101496;257;0.1039223615;531;0.3189189189;954;0.572972973;83;0.04984984985;97;0.05825825826;379;0.2332307692;1246;0.7667692308;0;0;0;0;1347;0.5920879121;495;0.2175824176;0;0;433;0.1903296703;657;0.2936969155;1318;0.5891819401;0;0;262;0.1171211444;359;0.3119026933;550;0.4778453519;117;0.1016507385;125;0.1086012163;;;;;;;;;309;0.1667566109;1255;0.6772800863;167;0.09012412304;122;;336;0.2045039562;1307;0.7954960438;;0;;0;502;0.3567874911;535;0.3802416489;370;0.26297086;;0;634;0.3758150563;1053;0.6241849437;;0;;0;975;0.4285714286;833;0.3661538462;467;0.2052747253;0;0
Queilén;QUEILEN;Los Lagos;247;26;13;554;0.2167449139;2002;0.7832550861;0;0;0;0;897;0.3404174573;1569;0.5954459203;169;0.06413662239;0;0;380;0.1446516939;2247;0.8553483061;0;0;0;0;924;0.3271954674;1625;0.5754249292;275;0.0973796034;0;0;1482;0.4363957597;1146;0.3374558304;0;0;768;0.2261484099;1143;0.3416019127;2008;0.6001195457;0;0;195;0.05827854154;879;0.4169829222;1004;0.4762808349;135;0.06404174573;90;0.04269449715;797;0.3916461916;1238;0.6083538084;0;0;0;0;1462;0.4172374429;2042;0.5827625571;0;0;0;0;1193;0.3468023256;2131;0.6194767442;28;0.008139534884;88;0.02558139535;682;0.3848758465;764;0.4311512415;166;0.09367945824;160;0.09029345372;;;;;;;;;687;0.2986956522;1299;0.5647826087;217;0.09434782609;97;;797;0.3768321513;1318;0.6231678487;;0;;0;898;0.410608139;862;0.3941472337;427;0.1952446273;;0;1202;0.4631984586;1393;0.5368015414;;0;;0;1545;0.5583664619;739;0.2670762559;483;0.1745572823;0;0
Quellón;QUELLON;Los Lagos;248;26;13;3418;0.4385987425;4274;0.5484409085;0;0;101;0.01296034903;3114;0.4160876537;3387;0.452565473;854;0.1141101015;129;0.01723677178;4543;0.5654717451;3089;0.3844909136;402;0.0500373413;0;0;4103;0.5213468869;3266;0.4149936468;501;0.06365946633;0;0;3736;0.4061311012;4301;0.4675508207;0;0;1162;0.1263180781;3981;0.4484118045;4155;0.4680108132;742;0.08357738229;0;0;2228;0.3135819845;4046;0.5694581281;471;0.06629134412;360;0.05066854328;2189;0.3041545088;5008;0.6958454912;0;0;0;0;4163;0.4866729016;4391;0.5133270984;0;0;0;0;3570;0.447761194;3959;0.4965508591;371;0.04653204565;73;0.009155901166;1928;0.2749180094;2396;0.3416512192;2013;0.2870383573;676;0.09639241409;;;;;;;;;1776;0.2263862333;4511;0.5750159337;931;0.1186743149;627;;2374;0.33431911;4727;0.66568089;;0;;0;3485;0.4334577114;2740;0.3407960199;1815;0.2257462687;;0;4496;0.5177933894;4187;0.4822066106;;0;;0;4560;0.5317784257;2333;0.2720699708;1682;0.1961516035;0;0
Quemchi;QUEMCHI;Los Lagos;249;26;13;1401;0.3599691675;1420;0.3648509764;0;0;1071;0.2751798561;1559;0.4015971149;1282;0.3302421432;45;0.01159196291;996;0.256568779;1829;0.4290405817;2434;0.5709594183;0;0;0;0;1596;0.3820009574;2504;0.5993298229;78;0.01866921972;0;0;734;0.1774661509;2023;0.4891199226;0;0;1379;0.3334139265;1085;0.2708437344;2471;0.6168247629;0;0;450;0.1123315027;1138;0.3849797023;1505;0.5091339648;185;0.06258457375;128;0.04330175913;1010;0.343537415;1930;0.656462585;0;0;0;0;2294;0.5177160912;2137;0.4822839088;0;0;0;0;2023;0.4846669861;1630;0.3905126977;305;0.07307139435;216;0.0517489219;1177;0.4857614527;745;0.3074700784;359;0.1481634338;142;0.05860503508;;;;;;;;;979;0.3003067485;1919;0.5886503067;224;0.06871165644;138;;1137;0.3702377076;1934;0.6297622924;;0;;0;1438;0.508846426;894;0.3163481953;494;0.1748053786;;0;1819;0.5295487627;1616;0.4704512373;;0;;0;2338;0.5667878788;1197;0.2901818182;590;0.143030303;0;0
Quinchao;QUINCHAO;Los Lagos;256;26;13;1573;0.4231907452;2144;0.5768092548;0;0;0;0;1207;0.3303229338;2447;0.6696770662;0;0;0;0;1742;0.4547115636;2089;0.5452884364;0;0;0;0;848;0.2227475703;2721;0.7147360126;0;0;238;0.06251641713;1192;0.3306518724;2413;0.6693481276;0;0;0;0;858;0.2322056834;2837;0.7677943166;0;0;0;0;623;0.2211572595;1916;0.6801561945;180;0.06389776358;98;0.03478878239;559;0.1970391258;2278;0.8029608742;0;0;0;0;1567;0.3854858549;1174;0.2888068881;0;0;1324;0.3257072571;1078;0.2766940452;2742;0.703798768;76;0.01950718686;0;0;659;0.3075128325;1058;0.49370042;232;0.1082594494;194;0.09052729818;;;;;;;;;470;0.1535947712;2145;0.7009803922;268;0.08758169935;177;;611;0.208106267;2325;0.791893733;;0;;0;942;0.3720379147;1038;0.4099526066;552;0.2180094787;;0;1228;0.3914568059;1909;0.6085431941;;0;;0;1497;0.4002673797;1585;0.4237967914;658;0.1759358289;0;0
Aysén;AISEN;Aysén;1;27;14;4662;0.541903987;1178;0.1369289783;540;0.06276880158;2223;0.2583982332;3934;0.458829018;3420;0.3988803359;323;0.03767203172;897;0.1046186144;4005;0.4401098901;4356;0.4786813187;0;0;739;0.08120879121;3850;0.4312759046;3076;0.3445726448;234;0.02621261342;1767;0.1979388372;4011;0.4351741348;3353;0.3637843116;147;0.01594879028;1706;0.1850927634;2897;0.3249943908;3662;0.4108144492;959;0.1075835764;1396;0.1566075836;2386;0.2782507289;4864;0.5672303207;0;0;1325;0.1545189504;;;;;;;;;4644;0.6131502509;2930;0.3868497491;0;0;0;0;3962;0.539341138;3123;0.4251293221;150;0.0204192758;111;0.01511026409;1963;0.2432767381;5255;0.6512579006;0;0;851;0.1054653613;2154;0.2610909091;5607;0.6796363636;291;0.03527272727;198;0.024;1666;0.1889960295;4817;0.5464549064;809;0.09177538287;1523;;2176;0.2925124345;5263;0.7074875655;;0;;0;3360;0.3889789303;3260;0.3774021764;2018;0.2336188933;;0;3842;0.4419139637;4852;0.5580860363;;0;;0;4852;0.4901505203;2647;0.2674007476;2400;0.2424487322;0;0
Cisnes;CISNES;Aysén;48;27;14;659;0.3062267658;1282;0.5957249071;0;0;211;0.09804832714;923;0.4333333333;944;0.4431924883;180;0.08450704225;83;0.03896713615;985;0.4469147005;1219;0.5530852995;0;0;0;0;885;0.4104823748;788;0.3654916512;14;0.006493506494;469;0.2175324675;1033;0.4599287622;1213;0.5400712378;0;0;0;0;898;0.4072562358;932;0.422675737;0;0;375;0.1700680272;608;0.3714111179;668;0.4080635308;0;0;361;0.2205253513;;;;;;;;;1181;0.5460009246;982;0.4539990754;0;0;0;0;922;0.4382129278;889;0.4225285171;0;0;293;0.1392585551;624;0.4118811881;682;0.4501650165;0;0;209;0.1379537954;618;0.3994828701;819;0.5294117647;46;0.02973497091;64;0.04137039431;439;0.2522988506;932;0.5356321839;154;0.08850574713;215;;586;0.3746803069;978;0.6253196931;;0;;0;878;0.5110593714;514;0.299185099;326;0.1897555297;;0;984;0.5451523546;821;0.4548476454;;0;;0;1270;0.556773345;546;0.2393686979;465;0.203857957;0;0
Chile Chico;CHILE CHICO;Aysén;42;27;14;775;0.3070522979;704;0.2789223455;0;0;1045;0.4140253566;542;0.2180209171;1208;0.4859211585;309;0.1242960579;427;0.1717618665;629;0.238347859;1457;0.5521030693;42;0.01591511936;511;0.1936339523;697;0.2685934489;1371;0.5283236994;263;0.1013487476;264;0.101734104;916;0.3613412229;1301;0.5132149901;0;0;318;0.125443787;766;0.3088709677;1418;0.5717741935;85;0.03427419355;211;0.08508064516;627;0.3279288703;1030;0.5387029289;0;0;255;0.1333682008;;;;;;;;;115;0.04777731616;1071;0.4449522227;0;0;1221;0.5072704612;586;0.2479898434;1652;0.6991112992;0;0;125;0.05289885738;466;0.2594654788;1178;0.6559020045;0;0;152;0.0846325167;337;0.1740702479;1498;0.7737603306;57;0.02944214876;44;0.02272727273;419;0.2050905531;1221;0.597650514;177;0.08663729809;226;;519;0.2902684564;1269;0.7097315436;;0;;0;746;0.3779128673;914;0.4630192503;314;0.1590678825;;0;771;0.4199346405;1065;0.5800653595;;0;;0;1131;0.4551307847;664;0.2672032193;690;0.277665996;0;0
Coyhaique;COYHAIQUE;Aysén;71;27;14;10836;0.5417458254;8408;0.4203579642;758;0.03789621038;0;0;8267;0.4272130639;9491;0.490465609;938;0.04847294713;655;0.03384837993;7493;0.3772150624;6160;0.3101087394;776;0.0390656464;5435;0.2736105518;7366;0.380239521;9353;0.4828102416;918;0.04738798266;1735;0.0895622548;6633;0.3878493743;9968;0.5828558063;0;0;501;0.02929481932;5872;0.3534368605;7430;0.4472131937;600;0.03611412062;2712;0.1632358252;8494;0.420890937;8737;0.4329319657;0;0;2950;0.1461770973;;;;;;;;;5094;0.3562486887;8337;0.5830477656;0;0;868;0.0607035457;3930;0.2859637634;7893;0.5743287492;1228;0.08935458051;692;0.05035290693;5517;0.2784535406;12229;0.6172210165;0;0;2067;0.1043254429;6850;0.3407960199;12094;0.6016915423;616;0.03064676617;540;0.02686567164;4816;0.2330961715;10304;0.4987173903;2679;0.1296645855;2862;;5896;0.33896746;11498;0.66103254;;0;;0;8431;0.404966617;7865;0.3777799126;4523;0.2172534704;;0;10173;0.4811521544;10970;0.5188478456;;0;;0;11529;0.5084005821;5825;0.2568681924;5323;0.2347312255;0;0
Cochrane;COCHRANE;Aysén;51;27;14;652;0.4515235457;780;0.540166205;0;0;12;0.008310249307;668;0.4744318182;740;0.5255681818;0;0;0;0;926;0.6312201772;384;0.2617586912;0;0;157;0.1070211316;674;0.4629120879;649;0.4457417582;2;0.001373626374;131;0.08997252747;952;0.6292134831;561;0.3707865169;0;0;0;0;811;0.5410273516;601;0.400933956;0;0;87;0.05803869246;700;0.56;406;0.3248;0;0;144;0.1152;;;;;;;;;1002;0.7198275862;390;0.2801724138;0;0;0;0;835;0.6015850144;553;0.3984149856;0;0;0;0;398;0.3254292723;669;0.5470155356;0;0;156;0.1275551922;529;0.4311328443;651;0.5305623472;22;0.01792991035;25;0.02037489813;465;0.3596287703;616;0.4764114462;109;0.08430007734;103;;470;0.442144873;593;0.557855127;;0;;0;685;0.5085374907;512;0.3801039347;150;0.1113585746;;0;745;0.5518518519;605;0.4481481481;;0;;0;818;0.5602739726;388;0.2657534247;254;0.1739726027;0;0
Guaitecas;GUAITECAS;Aysén;102;27;14;400;0.5128205128;278;0.3564102564;0;0;102;0.1307692308;398;0.5168831169;238;0.3090909091;0;0;134;0.174025974;371;0.438534279;105;0.1241134752;0;0;370;0.4373522459;389;0.4675480769;226;0.2716346154;1;0.001201923077;216;0.2596153846;549;0.5821845175;394;0.4178154825;0;0;0;0;399;0.4240170032;327;0.3475026567;0;0;215;0.2284803401;168;0.3449691992;225;0.4620123203;0;0;94;0.1930184805;;;;;;;;;670;0.6600985222;237;0.2334975369;0;0;108;0.1064039409;395;0.3985872856;524;0.5287588295;0;0;72;0.07265388496;201;0.41875;227;0.4729166667;0;0;52;0.1083333333;248;0.5071574642;211;0.4314928425;16;0.0327198364;14;0.02862985685;146;0.2703703704;305;0.5648148148;43;0.07962962963;46;;177;0.3470588235;333;0.6529411765;;0;;0;299;0.5264084507;166;0.2922535211;103;0.1813380282;;0;362;0.5867098865;255;0.4132901135;;0;;0;443;0.6019021739;146;0.1983695652;147;0.1997282609;0;0
Lago Verde;LAGO VERDE;Aysén;130;27;14;190;0.3435804702;202;0.3652802893;0;0;161;0.2911392405;250;0.4604051565;293;0.5395948435;0;0;0;0;167;0.2507507508;250;0.3753753754;0;0;249;0.3738738739;242;0.3601190476;321;0.4776785714;0;0;109;0.162202381;407;0.4915458937;366;0.4420289855;0;0;55;0.06642512077;251;0.3083538084;325;0.3992628993;111;0.1363636364;127;0.156019656;265;0.6354916067;123;0.2949640288;0;0;29;0.06954436451;;;;;;;;;453;0.5218894009;393;0.452764977;0;0;22;0.02534562212;485;0.5594002307;351;0.4048442907;0;0;31;0.03575547866;185;0.4282407407;138;0.3194444444;0;0;109;0.2523148148;208;0.5174129353;182;0.4527363184;8;0.01990049751;4;0.009950248756;165;0.3837209302;206;0.4790697674;23;0.05348837209;36;;186;0.4781491003;203;0.5218508997;;0;;0;263;0.5963718821;151;0.3424036281;27;0.0612244898;;0;288;0.5901639344;200;0.4098360656;;0;;0;381;0.6225490196;150;0.2450980392;81;0.1323529412;0;0
Río Ibáñez;RIO IBAÑEZ;Aysén;274;27;14;957;0.623046875;579;0.376953125;0;0;0;0;896;0.5848563969;605;0.3949086162;0;0;31;0.02023498695;1050;0.634057971;606;0.365942029;0;0;0;0;767;0.4614921781;703;0.4229843562;3;0.001805054152;189;0.1137184116;862;0.5656167979;662;0.4343832021;0;0;0;0;683;0.4455316373;744;0.4853228963;0;0;106;0.06914546641;579;0.5012987013;440;0.380952381;0;0;136;0.1177489177;;;;;;;;;1173;0.6347402597;661;0.3576839827;14;0.007575757576;0;0;1023;0.56613171;738;0.4084117322;0;0;46;0.02545655783;397;0.3206785137;704;0.5686591276;0;0;137;0.1106623586;507;0.3820648078;771;0.5810097965;18;0.01356443105;31;0.02336096458;434;0.3577906018;618;0.5094806265;75;0.06183017312;86;;476;0.4559386973;568;0.5440613027;;0;;0;722;0.5070224719;456;0.3202247191;246;0.172752809;;0;767;0.577560241;561;0.422439759;;0;;0;905;0.5782747604;411;0.2626198083;249;0.1591054313;0;0
O'Higgins;O'HIGGINS;Aysén;189;27;14;73;0.3041666667;167;0.6958333333;0;0;0;0;99;0.4024390244;147;0.5975609756;0;0;0;0;159;0.4441340782;176;0.4916201117;0;0;23;0.06424581006;124;0.3434903047;163;0.4515235457;21;0.05817174515;53;0.1468144044;43;0.1051344743;118;0.2885085575;0;0;248;0.6063569682;148;0.3618581907;228;0.5574572127;0;0;33;0.08068459658;55;0.3072625698;87;0.4860335196;0;0;37;0.2067039106;;;;;;;;;214;0.5035294118;211;0.4964705882;0;0;0;0;196;0.4590163934;231;0.5409836066;0;0;0;0;87;0.4065420561;84;0.3925233645;0;0;43;0.2009345794;94;0.4272727273;112;0.5090909091;10;0.04545454545;4;0.01818181818;54;0.2903225806;105;0.564516129;15;0.08064516129;12;;60;0.3468208092;113;0.6531791908;;0;;0;135;0.5720338983;65;0.2754237288;36;0.1525423729;;0;154;0.6525423729;82;0.3474576271;;0;;0;161;0.5590277778;51;0.1770833333;76;0.2638888889;0;0
Tortel;TORTEL;Aysén;327;27;14;128;0.4507042254;156;0.5492957746;0;0;0;0;122;0.4326241135;125;0.4432624113;35;0.1241134752;0;0;113;0.3424242424;217;0.6575757576;0;0;0;0;109;0.3273273273;213;0.6396396396;0;0;11;0.03303303303;146;0.3967391304;222;0.6032608696;0;0;0;0;166;0.4474393531;205;0.5525606469;0;0;0;0;71;0.362244898;75;0.3826530612;0;0;50;0.2551020408;;;;;;;;;22;0.05913978495;184;0.4946236559;0;0;166;0.4462365591;166;0.4486486486;204;0.5513513514;0;0;0;0;36;0.1956521739;109;0.5923913043;0;0;39;0.2119565217;61;0.305;126;0.63;3;0.015;10;0.05;66;0.3219512195;103;0.5024390244;27;0.1317073171;9;;92;0.4646464646;106;0.5353535354;;0;;0;92;0.4;80;0.347826087;58;0.252173913;;0;99;0.495;101;0.505;;0;;0;165;0.55;51;0.17;84;0.28;0;0
Antártica;ANTARTICA;Magallanes;10;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;0.475;2;0.05;0;0;19;0.475;23;0.5476190476;9;0.2142857143;0;0;10;0.2380952381;4;0.5;4;0.5;0;0;0;0;3;0.375;5;0.625;0;0;0;0;;;;;;;;;;;;;;;;;19;0.4222222222;5;0.1111111111;11;0.2444444444;10;;15;0.7142857143;6;0.2857142857;;0;;0;;;;;;;;;;;;;;;;;29;0.568627451;1;0.01960784314;21;0.4117647059;0;0
